"Accession","Gene","median.x","median.y","group"
"168","Q13509","TUBB3",0.510146447427019,0.526733439908209,"noise"
"169","P63173","RPL38",0.385014811863673,0.509110602665328,"noise"
"170","P17931","LGALS3",0.36578223832647,0.482048161852573,"noise"
"171","Q9Y265","RUVBL1",0.471051413829764,0.561079994988193,"noise"
"172","P23246","SFPQ",0.364671236584381,0.726515151484012,"weak"
"173","P26599","PTBP1",0.530535373357179,0.534507800534592,"noise"
"174","Q8TEM1","NUP210",0.39295743393942,0.616773573391266,"weak"
"175","P39656","DDOST",0.385723369109344,0.618058325240035,"weak"
"176","Q05048","CSTF1",NA,0.380081288813884,"noise"
"177","P13073","COX4I1",0.461170942059366,0.592580087969742,"noise"
"178","Q12955","ANK3",0.380194402385776,0.644905525828559,"weak"
"179","P50502","ST13",0.391316848483019,0.594443342879626,"noise"
"180","A2NJV5","IGKV2-29",0.299883617778836,0.725595692524162,"weak"
"181","M0R0F0","RPS5",0.430627073140507,0.558762632576397,"noise"
"182","Q9UKM9","RALY",NA,NA,"noise"
"183","P07099","EPHX1",0.445886551985352,0.475084836294809,"noise"
"184","P23528","CFL1",0.420909811308978,0.569879536307874,"noise"
"185","A0A2R8Y6J3","RPL5",0.625831810101011,0.527167455445487,"weak"
"186","Q9UJS0","SLC25A13",0.494768928782563,0.62393531779638,"weak"
"187","P16401","H1-5",0.460535890749434,0.614394821978856,"noise"
"188","P49755","TMED10",0.556144809752868,NA,"noise"
"189","P00403","MT-CO2",0.453602546449525,0.613996131074016,"noise"
"190","O75223","GGCT",0.246946797067321,0.689393801329614,"noise"
"191","Q08188","TGM3",0.165229552600572,0.792825067208522,"noise"
"192","E9PQD7","RPS2",0.539527603004028,0.400723355251807,"noise"
"193","P51149","RAB7A",0.369207560680149,0.643679458445445,"weak"
"194","P06748","NPM1",0.353492830069498,0.618994013323772,"weak"
"195","P60866","RPS20",0.381306688296906,0.514962293604415,"noise"
"196","Q02978","SLC25A11",NA,0.55458668812546,"noise"
"197","Q9NZ01","TECR",0.432084611669112,0.500979151274038,"noise"
"198","P62424","RPL7A",NA,0.656100897541135,"noise"
"199","P04844","RPN2",NA,NA,"noise"
"200","Q9BUJ2","HNRNPUL1",0.294482012829936,0.488001431706115,"noise"
"201","P62491","RAB11A",0.39806493694821,0.48036578858829,"noise"
"202","A0A1B0GUE3","ASAH1",0.456281689634386,0.646854292694675,"weak"
"203","Q13835","PKP1",0.283944366002338,0.699504179733815,"noise"
"204","P61224","RAP1B",0.300113011316275,0.669949069373397,"weak"
"205","P00390","GSR",NA,NA,"noise"
"206","P15531","NME1",0.470720150999093,0.652638513187545,"weak"
"207","Q9Y277","VDAC3",0.436356191311263,0.576875344149945,"noise"
"208","P31944","CASP14",0.113128564267923,0.783517807298927,"noise"
"209","P50995","ANXA11",0.4130102820384,0.489472747614122,"noise"
"210","P13667","PDIA4",0.345043007426419,0.642387649698568,"weak"
"211","H0YHA7","RPL18",0.458585984116898,0.622493555062588,"weak"
"212","P62266","RPS23",0.553442798137349,0.520317223926829,"noise"
"213","Q13501","SQSTM1",NA,0.387847184721443,"noise"
"214","P48047","ATP5PO",0.393454241158246,NA,"noise"
"215","P11908","PRPS2",0.640295937687518,0.349857302689309,"weak"
"216","O00571","DDX3X",0.478351139962882,0.574360302960395,"noise"
"217","Q08554","DSC1",0.256550240214277,0.765432010995197,"noise"
"218","G3V1B3","RPL21",NA,0.612574045509817,"noise"
"219","Q9Y5A9","YTHDF2",0.376507099015463,0.5984589377179,"noise"
"220","P39019","RPS19",0.367084710665613,0.698057720199055,"weak"
"221","P18669","PGAM1",0.621217258287448,0.532448978020549,"weak"
"222","P21333","FLNA",0.258037574225374,0.76482387818354,"noise"
"223","P05388","RPLP0",0.350154970846172,0.639477575239028,"weak"
"224","Q09666","AHNAK",NA,0.390010955343889,"noise"
"225","P35579","MYH9",0.234974247830661,0.688225810558391,"noise"
"226","Q92841","DDX17",0.504736664388204,0.514657265979436,"noise"
"227","P49207","RPL34",0.490169941627422,0.466332409709041,"noise"
"228","P23490","LORICRIN",0.421310063147781,0.594474295849471,"noise"
"229","H3BNC9","",0.454010253554811,0.536292137893904,"noise"
"230","B4DLN1","",NA,NA,"noise"
"231","Q8N1F7","NUP93",0.554195662957028,0.447521132669576,"noise"
"232","P09936","UCHL1",NA,0.613888215627021,"noise"
"233","A0A1B0GVD5","CTSD",0.175993987648587,0.82541004376019,"noise"
"234","P49756","RBM25",0.328628019262244,0.735862634944312,"weak"
"235","P29508","SERPINB3",0.217704392842249,0.70222339609086,"noise"
"236","Q92804","TAF15",0.343469674595968,0.656343573919739,"weak"
"237","P01876","IGHA1",0.191899094461434,0.788065107791134,"noise"
"238","P84098","RPL19",NA,NA,"noise"
"239","P11717","IGF2R",0.39036220927833,0.698518461940103,"weak"
"240","A0A087WWU8","TPM3",0.350208690793559,0.501474881012594,"noise"
"241","E9PKZ0","RPL8",0.48233724390742,0.620745325910795,"weak"
"242","P27824","CANX",NA,NA,"noise"
"243","P62258","YWHAE",NA,NA,"noise"
"244","Q96PK6","RBM14",0.34612889456564,0.453435327166449,"noise"
"245","O43809","NUDT21",0.393122921581426,0.435902799348952,"noise"
"246","P01834","IGKC",0.249364538191247,0.687555951961345,"noise"
"247","Q15233","NONO",0.43892995230136,0.601793492433765,"noise"
"248","P25398","RPS12",0.415363853535883,0.560073440894839,"noise"
"249","P38919","EIF4A3",0.495869479655392,0.538501538380708,"noise"
"250","P09211","GSTP1",0.443441439377124,NA,"noise"
"251","B4DR61","SEC61A1",0.382025719428235,0.584417386261992,"noise"
"252","B5MDF5","RAN",0.560300421646889,0.385680617435175,"noise"
"253","H0YKD8","RPL28",0.609930074059756,0.437903590912603,"weak"
"254","Q9P035","HACD3",NA,NA,"noise"
"255","A0A3B3ITD8","NUP98",0.459865877402094,0.536125324090813,"noise"
"256","P20645","M6PR",NA,NA,"noise"
"257","Q14574","DSC3",0.285999879176688,0.629279338825833,"noise"
"258","Q01081","U2AF1",NA,NA,"noise"
"259","Q14697","GANAB",0.494239332429301,0.571959271846281,"noise"
"260","P06744","GPI",NA,NA,"noise"
"261","P60842","EIF4A1",NA,NA,"noise"
"262","Q92542","NCSTN",0.56029185390691,0.710250813333126,"weak"
"263","A0A087X2D0","SRSF3",NA,NA,"noise"
"264","Q9H8K7","PAAT",0.313014764986904,0.601217548101855,"noise"
"265","O43390","HNRNPR",0.508365015452725,0.654767078687752,"weak"
"266","Q9H0U3","MAGT1",NA,NA,"noise"
"267","P29401","TKT",0.488546929678583,0.540421255561592,"noise"
"268","Q96DI7","SNRNP40",NA,NA,"noise"
"269","Q6NUK1","SLC25A24",0.582434304736907,NA,"noise"
"270","Q9Y3U8","RPL36",NA,0.44962718206005,"noise"
"271","O75643","SNRNP200",0.610425076825002,0.55389337886805,"weak"
"272","F5H282","TCP1",NA,NA,"noise"
"273","D6RBZ0","HNRNPAB",0.382033455213176,0.531336211339394,"noise"
"274","H0YL69","PSMA4",0.296193227394838,0.695473187286838,"noise"
"275","E9PLL6","RPL27A",NA,0.512177399494189,"noise"
"276","Q96EP5","DAZAP1",0.521830105341955,0.430838362570961,"noise"
"277","P08865","RPSA",0.385788855841473,0.6600031727737,"weak"
"278","Q07021","C1QBP",0.441308146002058,NA,"noise"
"279","P31025","LCN1",0.314570335247675,0.724754615635415,"weak"
"280","P01857","IGHG1",0.203358993364534,0.687384982500507,"noise"
"281","Q13867","BLMH",0.296433656700167,0.70720086537971,"weak"
"282","P50402","EMD",NA,NA,"noise"
"283","P32322","PYCR1",0.486105898890718,0.494518733853774,"noise"
"284","P20618","PSMB1",0.421884711561858,0.643651619884991,"weak"
"285","Q15149","PLEC",0.474135569328928,0.715342147676194,"weak"
"286","A8MXP9","MATR3",0.445162737723037,0.556975630236703,"noise"
"287","P36578","RPL4",0.413007102569457,0.618740017195362,"weak"
"288","P63167","DYNLL1",0.394200528771181,0.558992442366278,"noise"
"289","P62854","RPS26",0.50761443388699,0.469791619454122,"noise"
"290","P60174","TPI1",0.309398546054194,0.708880427472197,"weak"
"291","P60903","S100A10",NA,NA,"noise"
"292","P20073","ANXA7",0.470475332260971,0.502477389000544,"noise"
"293","P62081","RPS7",0.501026188869024,0.55998618010279,"noise"
"294","O43707","ACTN4",0.375443704055442,0.599722610765359,"noise"
"295","P51572","BCAP31",0.373533189074671,0.608236430098921,"noise"
"296","P63244","RACK1",0.449587445689402,0.615952657336494,"noise"
"297","Q7Z3B4","NUP54",0.423426964268555,0.550567437216592,"noise"
"298","Q7Z739","YTHDF3",0.543691040121905,0.392734035061502,"noise"
"299","Q9HAU0","PLEKHA5",NA,NA,"noise"
"300","P50914","RPL14",0.414194365366089,0.58920343812437,"noise"
"301","Q16629","SRSF7",NA,NA,"noise"
"302","P01040","CSTA",0.206515889335709,0.763081751109689,"noise"
"303","B0QYK0","EWSR1",0.377052216326356,0.52451822690635,"noise"
"304","Q02383","SEMG2",0.29618789925189,0.669391718841832,"noise"
"305","P62314","SNRPD1",NA,NA,"noise"
"306","Q08211","DHX9",0.318721036854354,0.616548428720298,"weak"
"307","Q53GQ0","HSD17B12",0.429121119461547,0.601926254341298,"noise"
"308","A0A590UK80","",NA,0.609181585726569,"noise"
"309","P61247","RPS3A",0.474742601148825,0.531482417933115,"noise"
"310","I3L192","BSG",NA,0.57830868088153,"noise"
"311","P05089","ARG1",0.138321188470384,0.817680564327388,"noise"
"312","P49748","ACADVL",NA,0.601894486843398,"noise"
"313","P02786","TFRC",NA,0.597352279605116,"noise"
"314","P23284","PPIB",0.358900814623242,0.633320960840298,"weak"
"315","P50395","GDI2",0.417837423267717,0.633889044533464,"weak"
"316","A0A0C4DGI3","CS",0.382158532534292,0.632236931685532,"weak"
"317","Q9BSJ8","ESYT1",NA,NA,"noise"
"318","Q9Y2W1","THRAP3",0.443745310817924,0.556983545598362,"noise"
"319","G3V279","ERH",NA,0.547772352404932,"noise"
"320","P46940","IQGAP1",NA,NA,"noise"
"321","H7C2W9","RPL31",0.517072937895853,0.502206499864847,"noise"
"322","P62841","RPS15",0.515355381474737,NA,"noise"
"323","P40429","RPL13A",0.527079840526448,0.4208666599349,"noise"
"324","P10599","TXN",0.285997466686042,0.675497258195351,"noise"
"325","P62318","SNRPD3",0.384197644695711,0.566347483466188,"noise"
"326","H3BRG4","UQCRC2",0.448742428845943,NA,"noise"
"327","P28074","PSMB5",0.317163153722136,0.645968964064186,"weak"
"328","G3V3U4","PSMA6",0.291317513031177,0.650093398816078,"noise"
"329","C9JRZ6","CHCHD3",0.382645116314826,0.55703802815397,"noise"
"330","E5RI99","RPL30",NA,NA,"noise"
"331","Q9Y6C9","MTCH2",NA,NA,"noise"
"332","A8MUD9","RPL7",0.381600168452066,0.57467310802145,"noise"
"333","P31949","S100A11",0.348554410196273,0.618921414551393,"weak"
"334","P29692","EEF1D",0.516720209235745,0.476231443657963,"noise"
"335","Q9Y5S9","RBM8A",0.496391195786897,NA,"noise"
"336","Q96T58","SPEN",0.312515785942577,0.687162402801111,"weak"
"337","P49768","PSEN1",0.611533006948066,NA,"noise"
"338","P30048","PRDX3",NA,NA,"noise"
"339","E7EQV9","RPL15",0.534923031924364,0.381180430916912,"noise"
"340","Q99959","PKP2",0.351021576052863,0.615096925631375,"noise"
"341","P61513","RPL37A",0.513979815458177,0.491856182936279,"noise"
"342","P04745","AMY1A",0.40951790990348,0.512866340910494,"noise"
"343","P27635","RPL10",0.503052233026625,0.388182633121368,"noise"
"344","P28066","PSMA5",0.39370029386795,NA,"noise"
"345","P25787","PSMA2",0.378196473817918,NA,"noise"
"346","F8VZX2","PCBP2",0.506826906120443,0.399934228396833,"noise"
"347","Q96I24","FUBP3",NA,0.497436978723258,"noise"
"348","P62995","TRA2B",NA,0.60543814727521,"noise"
"349","B7Z6Z4","MYL6",NA,NA,"noise"
"350","A0A024QZ42","PDCD6",NA,0.434309108824723,"noise"
"351","P46783","RPS10",0.438735220074235,NA,"noise"
"352","Q6UWP8","SBSN",0.26824366463791,0.727970889735168,"noise"
"353","P67809","YBX1",0.496819369684316,0.525401077689078,"noise"
"354","Q9Y446","PKP3",NA,NA,"noise"
"355","P39023","RPL3",0.537299772043592,0.49830151859019,"noise"
"356","Q96FQ6","S100A16",0.471666216792805,0.492602357000765,"noise"
"357","Q16610","ECM1",0.404463415858603,0.611870355352137,"noise"
"358","B4DY09","ILF2",0.438304084493468,0.616107044653655,"weak"
"359","P08758","ANXA5",NA,0.693349308917841,"noise"
"360","P78371","CCT2",0.410039058760443,0.623263057813079,"weak"
"361","Q9C0J8","WDR33",NA,NA,"noise"
"362","Q5VV87","MGST3",NA,NA,"noise"
"363","Q10570","CPSF1",0.414261182478934,0.564795737778921,"noise"
"364","A0A0G2JMZ8","OCLN",NA,NA,"noise"
"365","P24539","ATP5PB",0.440337532210661,NA,"noise"
"366","Q96AG4","LRRC59",0.48828672065808,NA,"noise"
"367","J3KTL2","SRSF1",0.615369487376833,0.453750622036998,"weak"
"368","O00425","IGF2BP3",NA,NA,"noise"
"369","P16422","EPCAM",0.661974543159814,0.563461330876642,"weak"
"370","P27708","CAD",NA,NA,"noise"
"371","F8VRN8","LIMA1",NA,NA,"noise"
"372","P25786","PSMA1",0.25969461115904,0.732042718372058,"noise"
"373","P07858","CTSB",0.400712965401615,0.555715060856969,"noise"
"374","Q14974","KPNB1",NA,NA,"noise"
"375","O75635","SERPINB7",0.553187115990517,0.606198538803371,"noise"
"376","Q15393","SF3B3",NA,0.389047481401378,"noise"
"377","P42766","RPL35",0.496339595514918,0.487346887844553,"noise"
"378","J3QQQ9","",0.557861303119854,0.452893702533573,"noise"
"379","P62241","RPS8",0.426704824048909,0.607775600372398,"noise"
"380","P47929","LGALS7",0.340939266178817,0.621300923698774,"weak"
"381","E9PB61","ALYREF",NA,0.409504643866108,"noise"
"382","P48681","NES",0.485728551030255,NA,"noise"
"383","O14979","HNRNPDL",0.41660555715521,0.42204173202076,"noise"
"384","P62316","SNRPD2",NA,NA,"noise"
"385","Q9UMS4","PRPF19",0.558648958435912,0.374985587337686,"noise"
"386","Q12931","TRAP1",NA,0.52503397465218,"noise"
"387","P12814","ACTN1",NA,0.547819808672541,"noise"
"388","Q9HCY8","S100A14",0.395749672103813,0.595330789240223,"noise"
"389","Q8WVV4","POF1B",0.208907640616274,0.705462357281359,"noise"
"390","P02452","COL1A1",NA,0.447042985923213,"noise"
"391","P12273","PIP",0.268374407079369,0.736320724391862,"noise"
"392","A0A2R8Y849","RPS24",0.509008627990256,NA,"noise"
"393","X6RDA4","PSPC1",NA,NA,"noise"
"394","A0A0A0MRM8","MYO6",NA,NA,"noise"
"395","Q13435","SF3B2",NA,NA,"noise"
"396","Q07666","KHDRBS1",0.453999248250864,NA,"noise"
"397","A0A3B3ISX1","ADAR",NA,0.609772681531087,"noise"
"398","K7EJV9","RPL23A",NA,0.622869500924013,"noise"
"399","Q96HS1","PGAM5",NA,NA,"noise"
"400","P38159","RBMX",NA,0.571962528928158,"noise"
"401","Q16651","PRSS8",NA,NA,"noise"
"402","Q99567","NUP88",0.377408074875279,0.605576794733003,"noise"
"403","P61026","RAB10",0.417523003490024,0.589879232478747,"noise"
"404","Q5SZX6","CCT3",NA,NA,"noise"
"405","P0DPA2","VSIG8",NA,NA,"noise"
"406","O14828","SCAMP3",0.275004109695656,0.715067145865026,"noise"
"407","Q9UN86","G3BP2",NA,NA,"noise"
"408","E9PPI9","EXOSC4",NA,0.692121928726271,"noise"
"409","Q9NR30","DDX21",NA,0.652204090837859,"noise"
"410","P09661","SNRPA1",NA,NA,"noise"
"411","P19652","ORM2",NA,0.742319385382082,"noise"
"412","Q06710","PAX8",NA,NA,"noise"
"413","P62851","RPS25",0.391141643156396,0.67000431039552,"weak"
"414","Q15459","SF3A1",NA,NA,"noise"
"415","D6RFH4","CYB5B",NA,NA,"noise"
"416","C9JF17","APOD",0.318025432165794,0.711527669962169,"weak"
"417","Q86U42","PABPN1",NA,NA,"noise"
"418","P62140","PPP1CB",NA,NA,"noise"
"419","O75494","SRSF10",NA,NA,"noise"
"420","Q13492","PICALM",NA,NA,"noise"
"421","P16104","H2AX",0.381683610493189,0.630467714368367,"weak"
"422","Q8WU79","SMAP2",0.566353528574984,0.518311497990104,"noise"
