"Accession","Gene","median.x","median.y","group"
"42","Q96S66","CLCC1",0.77839894000536,0.527847744480116,"weak"
"43","P06576","ATP5F1B",0.317522945195166,0.558405901887647,"noise"
"44","Q16777","H2AC20",0.346960029962301,0.72541636990835,"noise"
"45","P55084","HADHB",0.372392480397887,0.49650086999221,"noise"
"46","O75629","CREG1",0.488005652351974,0.522490603366131,"noise"
"47","A0A0G2JIW1","HSPA1B",0.528157888183638,0.553627435292632,"noise"
"48","P30101","PDIA3",0.44714419523976,0.683173835623027,"weak"
"49","P31942","HNRNPH3",0.426984762153873,0.485441302008757,"noise"
"50","P78406","RAE1",0.484092274553724,0.443107786525751,"noise"
"51","P04792","HSPB1",0.415134155231935,0.518961311187972,"noise"
"52","P38646","HSPA9",0.457838640837027,0.669103655642792,"weak"
"53","Q06830","PRDX1",0.546698408126044,0.573641264230276,"noise"
"54","P08670","VIM",0.311427134240619,0.761834290895375,"noise"
"55","P12236","SLC25A6",0.458297723112409,0.560980895473685,"noise"
"56","P31943","HNRNPH1",0.412971142858467,0.432131435837453,"noise"
"57","Q01469","FABP5",0.528205159559334,0.566195198070201,"noise"
"58","A0A087X0X3","HNRNPM",0.457579781019301,0.457037642493422,"noise"
"59","O43278","SPINT1",0.477165883031323,0.715635291306204,"weak"
"60","O75400","PRPF40A",0.558581397196629,0.377274981523984,"noise"
"61","P35232","PHB",0.425587212100831,0.558123041696265,"noise"
"62","P14618","PKM",0.380183228602809,0.714378179475093,"noise"
"63","O75533","SF3B1",0.479454105798399,0.566375446816649,"noise"
"64","P52597","HNRNPF",0.395947425378286,0.540513648998079,"noise"
"65","Q5QNW6","H2BC18",0.340326824717668,0.633558221656647,"noise"
"66","F8VVM2","SLC25A3",0.433873916350361,0.569972149742078,"noise"
"67","P69905","HBA1",0.441696619251292,0.630072198876732,"noise"
"68","Q6ZXV5","TMTC3",0.782863794321749,0.498089557462113,"weak"
"69","Q14126","DSG2",0.467121891378738,0.534588973577947,"noise"
"70","Q6ZVX7","NCCRP1",0.328008442221008,0.676644939366184,"noise"
"71","Q12906","ILF3",0.3827493024396,0.541517121185757,"noise"
"72","Q01085","TIAL1",0.497031431642104,0.476068397188362,"noise"
"73","P01037","CST1",0.54434899168124,0.4615259275464,"noise"
"74","H7C463","IMMT",0.617656211079171,0.405316786677419,"noise"
"75","F8W8I6","TIA1",0.563446976293323,0.45689762203202,"noise"
"76","P61978","HNRNPK",0.435678859086336,0.511281987573695,"noise"
"77","B4DY08","HNRNPC",0.422379943362331,0.466853200755169,"noise"
"78","Q9Y230","RUVBL2",0.605963089698379,0.522196431862982,"noise"
"79","Q00839","HNRNPU",0.404506523573935,0.512507354249214,"noise"
"80","P62269","RPS18",0.539574950538693,0.528928872197242,"noise"
"81","A0A5F9ZHM4","LDHB",0.471072775168888,0.640069724617034,"weak"
"82","A0A0A0MR02","VDAC2",0.517932518279652,0.523118580961307,"noise"
"83","P62249","RPS16",0.4571814892214,0.55476099637732,"noise"
"84","P04075","ALDOA",0.65110253669024,0.704858217086902,"strong"
"85","P04040","CAT",0.314012824293636,0.691363039871232,"noise"
"86","Q9NVI7","ATAD3A",0.465011596805734,0.55003297182166,"noise"
"87","P84243","H3-3A",0.420788121986698,0.660938874434091,"noise"
"88","P00558","PGK1",0.650865219189315,0.559337372091033,"weak"
"89","P31947","SFN",0.421322486650273,0.516636623504861,"noise"
"90","P00338","LDHA",0.410187155309666,0.76235396189695,"noise"
"91","P49411","TUFM",0.487820179090426,0.590524596694394,"noise"
"92","P23396","RPS3",0.423140974739275,0.746748935336955,"noise"
"93","P58107","EPPK1",0.257154463900353,0.491568870469479,"noise"
"94","P05023","ATP1A1",0.770120054061666,0.787912814423983,"strong"
"95","Q9H0U4","RAB1B",0.510107621817949,0.361044874036812,"noise"
"96","A0A087WVQ6","CLTC",0.550198084079083,0.577976493676655,"noise"
"97","P14625","HSP90B1",0.436400627129393,0.648193127097449,"noise"
"98","P07900","HSP90AA1",0.559641072500192,0.690510701505198,"weak"
"99","P35221","CTNNA1",0.641010197536258,0.626712643931883,"strong"
"100","P49327","FASN",0.564672950948673,0.63965984592475,"weak"
"101","Q02878","RPL6",0.672211420768849,0.487934169038618,"weak"
"102","P13639","EEF2",0.463719697985219,0.720926381257109,"weak"
"103","P53985","SLC16A1",0.653795630410536,0.549545403849188,"weak"
"104","P06733","ENO1",0.299422317834147,0.813073984887334,"noise"
"105","P62937","PPIA",0.509227500908913,0.56890168684871,"noise"
"106","P62701","RPS4X",0.471006284141793,0.54986951477109,"noise"
"107","Q9NZT1","CALML5",0.271975736961144,0.592181421854441,"noise"
"108","P11279","LAMP1",NA,NA,"noise"
"109","P62277","RPS13",0.537769982522072,0.577917743716501,"noise"
"110","P09382","LGALS1",0.4957736363141,0.515022475960209,"noise"
"111","P62913","RPL11",NA,NA,"noise"
"112","P27482","CALML3",0.469721869471431,0.495646173922233,"noise"
"113","P20700","LMNB1",0.326530710661661,0.455374310678599,"noise"
"114","Q01650","SLC7A5",0.650624024510379,0.670572446854503,"strong"
"115","O43240","KLK10",0.614193743893201,0.482849901531545,"noise"
"116","P16403","H1-2",0.454424436403491,0.712608085216425,"weak"
"117","P56537","EIF6",0.567300370204837,NA,"noise"
"118","P40926","MDH2",0.313006462998328,0.632409041879726,"noise"
"119","P22223","CDH3",0.743697425777583,0.693841602840423,"strong"
"120","P42167","TMPO",0.359893189423665,0.627043870983286,"noise"
"121","P06702","S100A9",0.389041642161526,0.7545481701645,"noise"
"122","A0A087WTT1","PABPC1",0.613524144262156,0.460873940736927,"noise"
"123","P62244","RPS15A",0.53809855434056,0.447679666813791,"noise"
"124","P35658","NUP214",0.548254922784807,0.360913532790203,"noise"
"125","P78527","PRKDC",0.489570398158301,0.500219358587326,"noise"
"126","P02768","ALB",0.176612984406794,0.906334414061388,"noise"
"127","P07737","PFN1",0.339196876115848,0.701424885857885,"noise"
"128","Q92945","KHSRP",0.432095034758816,0.504455222239141,"noise"
"129","P26373","RPL13",0.528700555633404,0.524648541871122,"noise"
"130","Q14677","CLINT1",0.501725542670233,0.477328534711804,"noise"
"131","H0Y8G5","HNRNPD",0.467992446623278,0.445717474256011,"noise"
"132","Q13148","TARDBP",0.404029284543066,0.464763173464364,"noise"
"133","E7EQB2","LTF",0.31136728295187,0.586786085358553,"noise"
"134","O43175","PHGDH",0.596731363883589,0.447702570950121,"noise"
"135","P04843","RPN1",0.384329168487134,0.548495542580777,"noise"
"136","J3KRX5","RPL17",0.407806387604476,0.581632572304433,"noise"
"137","P31151","S100A7",0.293120293815344,0.755999821757567,"noise"
"138","C9JD32","RPL23",0.516676025165118,NA,"noise"
"139","P61353","RPL27",0.436031709599879,0.566992899406569,"noise"
"140","P46781","RPS9",0.49864787500377,0.699625347378164,"weak"
"141","H0Y4R1","IMPDH2",0.662263293425163,0.429676963184034,"noise"
"142","P14866","HNRNPL",0.433440585157809,0.402140806338227,"noise"
"143","P32119","PRDX2",0.443207736613002,0.725528575382649,"noise"
"144","P61626","LYZ",0.293846853855717,0.648112937531785,"noise"
"145","O43143","DHX15",0.499900593815464,0.526183723218694,"noise"
"146","P62906","RPL10A",0.426571171662045,0.568567465681736,"noise"
"147","P22735","TGM1",0.443631089764601,0.673231347907286,"noise"
"148","P51991","HNRNPA3",0.421417666064816,0.495905853267415,"noise"
"149","Q07065","CKAP4",NA,0.457707140497874,"noise"
"150","P26368","U2AF2",0.60725749356089,0.517537320116578,"noise"
"151","P27797","CALR",0.510275482596691,0.660257327328047,"weak"
"152","P19338","NCL",0.417277225907104,0.637169370485084,"noise"
"153","Q15717","ELAVL1",0.416270818722614,0.517451048910401,"noise"
"154","P26641","EEF1G",0.469118001076939,0.522051217779662,"noise"
"155","P30050","RPL12",0.488075744639707,0.614024406214915,"noise"
"156","Q15029","EFTUD2",0.467075929779191,0.48455017694685,"noise"
"157","Q15084","PDIA6",0.444357754139082,0.57455631465372,"noise"
"158","Q15365","PCBP1",0.454031643023333,0.458929118948169,"noise"
"159","P07237","P4HB",0.394841732922726,0.684223510134279,"noise"
"160","P83731","RPL24",0.510150716493275,0.569738547944245,"noise"
"161","Q13838","DDX39B",0.511584799099471,0.639768665133522,"weak"
"162","P36542","ATP5F1C",0.518392207813904,0.415727352808248,"noise"
"163","P09758","TACSTD2",0.664705315719247,0.427086975152456,"noise"
"164","P34897","SHMT2",0.397055233373265,0.543443179094576,"noise"
"165","P62280","RPS11",0.631870648636838,0.554553186514697,"weak"
"166","J3KTA4","DDX5",0.486284070888286,0.413617150095012,"noise"
"167","P51148","RAB5C",0.589522736095371,0.524278877895788,"noise"
"168","Q13509","TUBB3",0.481559597263893,0.668310694556933,"weak"
"169","P63173","RPL38",0.565984248063135,0.432084166813138,"noise"
"170","P17931","LGALS3",0.517923915472857,0.463205493576072,"noise"
"171","Q9Y265","RUVBL1",0.511496456884132,0.600232315747793,"noise"
"172","P23246","SFPQ",0.386282974113778,0.586760553267207,"noise"
"173","P26599","PTBP1",0.378478988403249,0.525485124982136,"noise"
"174","Q8TEM1","NUP210",0.39712822007098,0.501754295618805,"noise"
"175","P39656","DDOST",0.322612149251169,0.526600629246103,"noise"
"176","Q05048","CSTF1",NA,NA,"noise"
"177","P13073","COX4I1",0.483065239608258,0.544571458550147,"noise"
"178","Q12955","ANK3",0.459857524225697,0.698650152327812,"weak"
"179","P50502","ST13",0.427120053983984,0.590877392659358,"noise"
"180","A2NJV5","IGKV2-29",0.297169650531354,0.66004091594333,"noise"
"181","M0R0F0","RPS5",0.468844660860072,0.57551352457946,"noise"
"182","Q9UKM9","RALY",0.570480703044989,0.484513452732198,"noise"
"183","P07099","EPHX1",0.418275611717527,0.534555154814811,"noise"
"184","P23528","CFL1",0.547405185228855,0.636236410585545,"weak"
"185","A0A2R8Y6J3","RPL5",0.525773366964167,0.569787047710935,"noise"
"186","Q9UJS0","SLC25A13",0.313682027398677,0.598985696573883,"noise"
"187","P16401","H1-5",0.490533484789899,NA,"noise"
"188","P49755","TMED10",0.493613687856072,0.449345302046328,"noise"
"189","P00403","MT-CO2",0.434287531129565,0.577896193864468,"noise"
"190","O75223","GGCT",0.3765241134834,0.673775211170926,"noise"
"191","Q08188","TGM3",0.224418179947627,0.764613707903789,"noise"
"192","E9PQD7","RPS2",0.491503062840629,0.526192682573149,"noise"
"193","P51149","RAB7A",0.399573155214551,0.607068971124998,"noise"
"194","P06748","NPM1",0.364635027043454,0.515545567756324,"noise"
"195","P60866","RPS20",0.396079714277862,0.645012588006616,"noise"
"196","Q02978","SLC25A11",0.395428888543832,0.507137351035347,"noise"
"197","Q9NZ01","TECR",0.411147787979146,0.508153319730595,"noise"
"198","P62424","RPL7A",0.499123794852646,0.642339581350253,"weak"
"199","P04844","RPN2",0.535140300426913,NA,"noise"
"200","Q9BUJ2","HNRNPUL1",0.362735482327174,0.540544101150417,"noise"
"201","P62491","RAB11A",0.482500006456137,0.54184268750994,"noise"
"202","A0A1B0GUE3","ASAH1",0.521202662850031,0.588175554123883,"noise"
"203","Q13835","PKP1",0.455691334864678,0.615004487211233,"noise"
"204","P61224","RAP1B",0.462807523601971,0.616492968940118,"noise"
"205","P00390","GSR",0.666688530185396,NA,"noise"
"206","P15531","NME1",0.514388794423123,0.531221535411293,"noise"
"207","Q9Y277","VDAC3",0.475918671221768,0.542826921435191,"noise"
"208","P31944","CASP14",0.186418119549732,0.785853989736131,"noise"
"209","P50995","ANXA11",0.52424136395964,0.61773424456889,"noise"
"210","P13667","PDIA4",0.455140506611688,0.606611210619213,"noise"
"211","H0YHA7","RPL18",0.473374821327516,NA,"noise"
"212","P62266","RPS23",0.50872749095378,0.56869183023536,"noise"
"213","Q13501","SQSTM1",0.666026180557665,0.575972541515211,"weak"
"214","P48047","ATP5PO",0.449970196016553,0.507378189361326,"noise"
"215","P11908","PRPS2",0.593601470996061,0.345609263358934,"noise"
"216","O00571","DDX3X",0.534989196263787,0.660551122033689,"weak"
"217","Q08554","DSC1",0.32826138798165,0.742565465137163,"noise"
"218","G3V1B3","RPL21",0.470167198586624,NA,"noise"
"219","Q9Y5A9","YTHDF2",0.514674406066612,0.560688566948188,"noise"
"220","P39019","RPS19",0.424832889690426,0.691164678394118,"noise"
"221","P18669","PGAM1",0.584032978505611,0.50169775427491,"noise"
"222","P21333","FLNA",0.372562598233781,0.665527662610185,"noise"
"223","P05388","RPLP0",0.488460575314062,0.628035628380625,"weak"
"224","Q09666","AHNAK",0.626756222553426,0.493898030820356,"weak"
"225","P35579","MYH9",0.467971113468701,0.660555137953829,"weak"
"226","Q92841","DDX17",0.49438668944799,0.414279731851193,"noise"
"227","P49207","RPL34",0.566874688103551,0.533315845763985,"noise"
"228","P23490","LORICRIN",0.480190415505889,0.540216209187995,"noise"
"229","H3BNC9","",0.414131003891105,0.601702147891551,"noise"
"230","B4DLN1","",0.550474547878272,NA,"noise"
"231","Q8N1F7","NUP93",0.526359443196686,0.434697623900806,"noise"
"232","P09936","UCHL1",0.560553054962958,0.538442810319113,"noise"
"233","A0A1B0GVD5","CTSD",0.267478162577515,0.671702869760842,"noise"
"234","P49756","RBM25",0.351231528877517,0.658838203689189,"noise"
"235","P29508","SERPINB3",0.283917814003258,0.735408034223707,"noise"
"236","Q92804","TAF15",0.384920861080359,0.571544670431956,"noise"
"237","P01876","IGHA1",0.306630578105276,0.717866693080529,"noise"
"238","P84098","RPL19",0.644229003419362,0.477813042939074,"noise"
"239","P11717","IGF2R",0.523223833357281,0.531967969690578,"noise"
"240","A0A087WWU8","TPM3",0.638851236031013,0.53016504661636,"weak"
"241","E9PKZ0","RPL8",0.439129955714371,0.571216156825825,"noise"
"242","P27824","CANX",0.461910283306511,0.575447719306131,"noise"
"243","P62258","YWHAE",0.589818747281711,0.48730373390165,"noise"
"244","Q96PK6","RBM14",0.390919334974474,0.517850779872838,"noise"
"245","O43809","NUDT21",0.47899371825972,0.459617190740778,"noise"
"246","P01834","IGKC",0.391009718766218,0.626498229107681,"noise"
"247","Q15233","NONO",0.495702768618545,0.502465008990075,"noise"
"248","P25398","RPS12",0.517417437191134,0.631923609277082,"weak"
"249","P38919","EIF4A3",0.415538269968738,0.413770198546533,"noise"
"250","P09211","GSTP1",0.519221304308734,NA,"noise"
"251","B4DR61","SEC61A1",0.447420296654404,0.555112142089233,"noise"
"252","B5MDF5","RAN",0.52241032059175,NA,"noise"
"253","H0YKD8","RPL28",0.477439293966668,NA,"noise"
"254","Q9P035","HACD3",0.491785250834195,NA,"noise"
"255","A0A3B3ITD8","NUP98",0.347464168981857,0.56890656584288,"noise"
"256","P20645","M6PR",0.562585641216651,NA,"noise"
"257","Q14574","DSC3",0.445185168455165,0.504627582152965,"noise"
"258","Q01081","U2AF1",0.586436661958864,NA,"noise"
"259","Q14697","GANAB",0.425197972052954,0.552610715949701,"noise"
"260","P06744","GPI",0.55507167954256,NA,"noise"
"261","P60842","EIF4A1",0.477680086509879,NA,"noise"
"262","Q92542","NCSTN",0.639683567114627,0.614114239142515,"weak"
"263","A0A087X2D0","SRSF3",0.371968835461673,0.605135850545965,"noise"
"264","Q9H8K7","PAAT",0.347264910284705,0.758616393960853,"noise"
"265","O43390","HNRNPR",0.507834501375326,0.478321586087136,"noise"
"266","Q9H0U3","MAGT1",NA,NA,"noise"
"267","P29401","TKT",0.557349979993751,0.534803526876527,"noise"
"268","Q96DI7","SNRNP40",0.606881058819918,NA,"noise"
"269","Q6NUK1","SLC25A24",0.513182997750384,0.423096972486121,"noise"
"270","Q9Y3U8","RPL36",0.500770447263632,0.463028260439528,"noise"
"271","O75643","SNRNP200",0.504257841915385,0.598971861628676,"noise"
"272","F5H282","TCP1",NA,NA,"noise"
"273","D6RBZ0","HNRNPAB",0.334072390614064,0.505799012925054,"noise"
"274","H0YL69","PSMA4",0.376602568550222,0.608477813575911,"noise"
"275","E9PLL6","RPL27A",NA,NA,"noise"
"276","Q96EP5","DAZAP1",0.597767540961325,0.448304644914044,"noise"
"277","P08865","RPSA",0.331219345526542,0.655398286285104,"noise"
"278","Q07021","C1QBP",0.446450828452273,NA,"noise"
"279","P31025","LCN1",0.279314856199192,0.707790234167967,"noise"
"280","P01857","IGHG1",0.311714980101737,0.763020698438643,"noise"
"281","Q13867","BLMH",0.405532762270727,0.704417335992235,"noise"
"282","P50402","EMD",0.541286943104146,0.581212279065823,"noise"
"283","P32322","PYCR1",0.349659556846985,0.459195217861283,"noise"
"284","P20618","PSMB1",0.50964579428012,0.543527189578457,"noise"
"285","Q15149","PLEC",0.371521144359848,0.504921825059275,"noise"
"286","A8MXP9","MATR3",0.303508676505907,0.541860109054584,"noise"
"287","P36578","RPL4",0.464752462368965,0.604027995349727,"noise"
"288","P63167","DYNLL1",0.470271377694554,0.543886935831805,"noise"
"289","P62854","RPS26",0.505908480192422,0.486905494924257,"noise"
"290","P60174","TPI1",0.342484082656544,0.593682252759487,"noise"
"291","P60903","S100A10",0.42547974741747,NA,"noise"
"292","P20073","ANXA7",0.437958266147245,0.545030881568652,"noise"
"293","P62081","RPS7",0.532673192848841,0.482428473384762,"noise"
"294","O43707","ACTN4",0.400023417092093,0.522018687828251,"noise"
"295","P51572","BCAP31",0.444818528556601,0.621636932053967,"noise"
"296","P63244","RACK1",0.482365478907644,0.631295142934543,"weak"
"297","Q7Z3B4","NUP54",0.404335180320149,NA,"noise"
"298","Q7Z739","YTHDF3",0.605213189808051,NA,"noise"
"299","Q9HAU0","PLEKHA5",0.598277532673143,NA,"noise"
"300","P50914","RPL14",0.43765794834808,0.600680222000171,"noise"
"301","Q16629","SRSF7",0.345887049853755,0.633665135819167,"noise"
"302","P01040","CSTA",0.27814127752866,0.684313890151088,"noise"
"303","B0QYK0","EWSR1",0.417756076741689,0.500078590934348,"noise"
"304","Q02383","SEMG2",0.346871618918325,0.410572452863645,"noise"
"305","P62314","SNRPD1",NA,NA,"noise"
"306","Q08211","DHX9",0.240156904011893,0.631645254250923,"noise"
"307","Q53GQ0","HSD17B12",0.483084773967599,0.563375677781958,"noise"
"308","A0A590UK80","",0.390912342976791,0.613568289163209,"noise"
"309","P61247","RPS3A",0.465272158943639,0.647440570217501,"weak"
"310","I3L192","BSG",0.496200957366543,0.58719209197364,"noise"
"311","P05089","ARG1",0.200622566094657,0.802709279901636,"noise"
"312","P49748","ACADVL",0.450031532609758,0.519995273882183,"noise"
"313","P02786","TFRC",0.573868118397702,0.645256890983093,"weak"
"314","P23284","PPIB",0.468109057669976,0.625049955438154,"weak"
"315","P50395","GDI2",0.486874159742919,0.566839474242855,"noise"
"316","A0A0C4DGI3","CS",0.45382810128215,0.586029642558044,"noise"
"317","Q9BSJ8","ESYT1",0.503145371283048,0.608631817729331,"noise"
"318","Q9Y2W1","THRAP3",0.427299785436755,0.569408952171186,"noise"
"319","G3V279","ERH",NA,NA,"noise"
"320","P46940","IQGAP1",0.620771128182949,NA,"noise"
"321","H7C2W9","RPL31",0.597506004133644,NA,"noise"
"322","P62841","RPS15",NA,NA,"noise"
"323","P40429","RPL13A",0.530141513582792,0.462445018722314,"noise"
"324","P10599","TXN",0.356231653178417,0.598930497899536,"noise"
"325","P62318","SNRPD3",0.503613236670211,0.505367468102318,"noise"
"326","H3BRG4","UQCRC2",0.454514852809887,0.561486898332062,"noise"
"327","P28074","PSMB5",0.47995954379538,0.579880114087928,"noise"
"328","G3V3U4","PSMA6",0.408896479112363,0.567229199075227,"noise"
"329","C9JRZ6","CHCHD3",0.486581738598807,0.566797765309729,"noise"
"330","E5RI99","RPL30",NA,NA,"noise"
"331","Q9Y6C9","MTCH2",0.385788759565361,NA,"noise"
"332","A8MUD9","RPL7",0.431918239397247,0.664623047398352,"noise"
"333","P31949","S100A11",0.496286403506351,0.596568803347472,"noise"
"334","P29692","EEF1D",0.563879658672763,NA,"noise"
"335","Q9Y5S9","RBM8A",0.509564025536376,NA,"noise"
"336","Q96T58","SPEN",0.327350704167743,0.672727432021117,"noise"
"337","P49768","PSEN1",0.607196906751845,0.538444440846959,"noise"
"338","P30048","PRDX3",NA,NA,"noise"
"339","E7EQV9","RPL15",0.5194189447057,0.457717029248159,"noise"
"340","Q99959","PKP2",0.457726941525979,0.636823752442418,"weak"
"341","P61513","RPL37A",NA,NA,"noise"
"342","P04745","AMY1A",0.439062290712836,NA,"noise"
"343","P27635","RPL10",0.591354317971685,0.500658523914026,"noise"
"344","P28066","PSMA5",0.521183359336505,NA,"noise"
"345","P25787","PSMA2",NA,NA,"noise"
"346","F8VZX2","PCBP2",0.559392780273656,NA,"noise"
"347","Q96I24","FUBP3",0.425969368466488,0.569910138853239,"noise"
"348","P62995","TRA2B",0.451938104956649,0.600754799270291,"noise"
"349","B7Z6Z4","MYL6",0.502317610929353,NA,"noise"
"350","A0A024QZ42","PDCD6",0.520634375828596,0.505952217220953,"noise"
"351","P46783","RPS10",0.468631143269376,NA,"noise"
"352","Q6UWP8","SBSN",0.330770734149042,0.710729138073694,"noise"
"353","P67809","YBX1",0.470746708832149,0.572277067540905,"noise"
"354","Q9Y446","PKP3",0.570525801531547,0.527861136144937,"noise"
"355","P39023","RPL3",0.362453221286673,0.663073278993038,"noise"
"356","Q96FQ6","S100A16",0.474385046981376,0.513145600792585,"noise"
"357","Q16610","ECM1",0.529363307442611,NA,"noise"
"358","B4DY09","ILF2",0.416977558108445,0.6836850019216,"noise"
"359","P08758","ANXA5",0.463247861979633,0.615040396973695,"noise"
"360","P78371","CCT2",0.449844833132944,0.615393053675878,"noise"
"361","Q9C0J8","WDR33",0.50841454233787,NA,"noise"
"362","Q5VV87","MGST3",NA,0.521000912297318,"noise"
"363","Q10570","CPSF1",0.324556125757034,0.526019108440895,"noise"
"364","A0A0G2JMZ8","OCLN",NA,NA,"noise"
"365","P24539","ATP5PB",0.453658862459607,NA,"noise"
"366","Q96AG4","LRRC59",NA,0.485300280878218,"noise"
"367","J3KTL2","SRSF1",0.483909856878513,0.565449744313908,"noise"
"368","O00425","IGF2BP3",0.525798297650859,0.480149211779973,"noise"
"369","P16422","EPCAM",0.598502746156187,0.625928837272642,"weak"
"370","P27708","CAD",NA,NA,"noise"
"371","F8VRN8","LIMA1",NA,NA,"noise"
"372","P25786","PSMA1",0.395706143456015,0.704894481077296,"noise"
"373","P07858","CTSB",0.492543896425213,0.551606738067896,"noise"
"374","Q14974","KPNB1",0.386904048871144,0.516312866969286,"noise"
"375","O75635","SERPINB7",NA,0.515252625437851,"noise"
"376","Q15393","SF3B3",0.540415783689216,0.453445340124376,"noise"
"377","P42766","RPL35",0.462529226531211,0.618120471590799,"noise"
"378","J3QQQ9","",0.424318983186537,NA,"noise"
"379","P62241","RPS8",0.453008107583636,0.656142822786767,"weak"
"380","P47929","LGALS7",0.400610538572464,0.469585674341793,"noise"
"381","E9PB61","ALYREF",0.502733667056114,0.477988589593948,"noise"
"382","P48681","NES",0.600005235419304,NA,"noise"
"383","O14979","HNRNPDL",0.367098518698156,0.4389964391154,"noise"
"384","P62316","SNRPD2",NA,NA,"noise"
"385","Q9UMS4","PRPF19",0.590665794013354,0.302148041240653,"noise"
"386","Q12931","TRAP1",0.502803113061913,NA,"noise"
"387","P12814","ACTN1",0.489760840724546,0.482998622477696,"noise"
"388","Q9HCY8","S100A14",0.455956468369334,NA,"noise"
"389","Q8WVV4","POF1B",0.331864211177739,0.626141114716878,"noise"
"390","P02452","COL1A1",NA,NA,"noise"
"391","P12273","PIP",0.337248581261805,0.733419946378045,"noise"
"392","A0A2R8Y849","RPS24",NA,NA,"noise"
"393","X6RDA4","PSPC1",NA,NA,"noise"
"394","A0A0A0MRM8","MYO6",0.454868713416418,NA,"noise"
"395","Q13435","SF3B2",NA,0.45940076352233,"noise"
"396","Q07666","KHDRBS1",0.373168321972632,0.467145204556261,"noise"
"397","A0A3B3ISX1","ADAR",0.403492121013129,0.613298667061052,"noise"
"398","K7EJV9","RPL23A",NA,0.617599758404491,"noise"
"399","Q96HS1","PGAM5",NA,NA,"noise"
"400","P38159","RBMX",0.431549094323447,0.397216775519636,"noise"
"401","Q16651","PRSS8",NA,NA,"noise"
"402","Q99567","NUP88",NA,0.591457364517467,"noise"
"403","P61026","RAB10",0.355727919024832,0.568819347199899,"noise"
"404","Q5SZX6","CCT3",0.633599057920238,NA,"noise"
"405","P0DPA2","VSIG8",NA,NA,"noise"
"406","O14828","SCAMP3",0.371149335278213,0.613122744561215,"noise"
"407","Q9UN86","G3BP2",NA,NA,"noise"
"408","E9PPI9","EXOSC4",NA,0.671192333094068,"noise"
"409","Q9NR30","DDX21",NA,NA,"noise"
"410","P09661","SNRPA1",NA,NA,"noise"
"411","P19652","ORM2",NA,0.770903879040404,"noise"
"412","Q06710","PAX8",NA,NA,"noise"
"413","P62851","RPS25",NA,0.689788757329825,"noise"
"414","Q15459","SF3A1",0.477997170949193,NA,"noise"
