"Accession","Gene","median.x","median.y","group"
"418","P62140","PPP1CB",NA,NA,"noise"
"419","O75494","SRSF10",NA,NA,"noise"
"420","Q13492","PICALM",NA,NA,"noise"
"421","P16104","H2AX",0.373473018181415,0.598879823896402,"noise"
"422","Q8WU79","SMAP2",0.45169805918154,0.505814195930944,"noise"
"423","A0A0C4DGN4","ZG16B",0.408483783765482,0.638570448567724,"weak"
"424","Q9UJV9","DDX41",NA,0.552724347256562,"noise"
"425","P62306","SNRPF",NA,NA,"noise"
"426","F8WJN3","CPSF6",NA,NA,"noise"
"427","P02814","SMR3B",NA,NA,"noise"
"428","P81605","DCD",0.232856885752711,0.757142521934285,"noise"
"429","P04279","SEMG1",0.377584217807314,0.488719262135805,"noise"
"430","P02647","APOA1",NA,0.690296813649649,"noise"
"431","P02763","ORM1",NA,0.769771248929007,"noise"
"432","O75342","ALOX12B",0.383054998741855,0.650305415864623,"weak"
"433","Q9Y6Y0","IVNS1ABP",NA,NA,"noise"
"434","P23526","AHCY",NA,0.610254430442835,"noise"
"435","Q9HDC9","APMAP",NA,NA,"noise"
"436","E9PK91","BCLAF1",NA,NA,"noise"
"437","B1AKQ8","GNB1",NA,NA,"noise"
"438","P05387","RPLP2",NA,NA,"noise"
"439","Q9UI42","CPA4",0.24857203339786,0.766070742523382,"noise"
"440","Q12996","CSTF3",NA,NA,"noise"
"441","P80188","LCN2",NA,NA,"noise"
"442","P06312","IGKV4-1",NA,NA,"noise"
"443","P08311","CTSG",NA,0.51264417297404,"noise"
"444","P13929","ENO3",NA,NA,"noise"
"445","P05164","MPO",NA,0.507028102332235,"noise"
"446","Q9UJZ1","STOML2",0.379158978731459,0.620449742602409,"weak"
"447","A0A286YEY4","IGHG2",0.278867528978766,0.714073036670753,"noise"
"448","A6NLM8","SSR4",0.349466127870907,0.560976088473727,"noise"
"449","P62857","RPS28",0.438646145099438,NA,"noise"
"450","P17900","GM2A",NA,NA,"noise"
"451","O43347","MSI1",NA,NA,"noise"
"452","H0Y804","AKR1C1",NA,NA,"noise"
"453","P48594","SERPINB4",0.307301252464271,0.606505674916867,"noise"
"454","X6RFL8","RAB14",NA,NA,"noise"
"455","P00505","GOT2",NA,NA,"noise"
"456","O43852","CALU",0.449498193306834,NA,"noise"
"457","Q96C36","PYCR2",NA,NA,"noise"
"458","Q9BPW8","NIPSNAP1",NA,0.558135180546554,"noise"
"459","Q14498","RBM39",NA,NA,"noise"
"460","Q9H307","PNN",NA,NA,"noise"
"461","J3QR68","HP",NA,NA,"noise"
"462","P55795","HNRNPH2",0.466702248933097,0.49319470823101,"noise"
"463","F5H423","",0.378010020182034,NA,"noise"
"464","Q01780","EXOSC10",NA,0.613912433408429,"noise"
"465","Q96QA5","GSDMA",0.244682292120265,0.784875284851242,"noise"
"466","Q9Y3B4","SF3B6",0.555754008221002,0.501563119920312,"noise"
"467","Q96AE4","FUBP1",0.702185761254776,NA,"noise"
"468","P02790","HPX",0.386089030504845,0.676015358729919,"weak"
"469","Q8IW75","SERPINA12",0.34428271065834,0.614308445642612,"noise"
"470","P26196","DDX6",NA,NA,"noise"
"471","P50454","SERPINH1",NA,NA,"noise"
"472","Q9UBG3","CRNN",NA,NA,"noise"
"473","O00159","MYO1C",NA,NA,"noise"
"474","A0A0A0MT01","GSN",NA,0.558102314985331,"noise"
"475","P59665","DEFA1",0.451433818831621,0.554357749049138,"noise"
"476","Q96D15","RCN3",NA,NA,"noise"
"477","D3YTB1","RPL32",NA,NA,"noise"
"478","Q01105","SET",0.347286021001189,0.612677200945784,"noise"
"479","X6R700","CHTOP",NA,NA,"noise"
"480","P09874","PARP1",NA,NA,"noise"
"481","E9PCA1","CCT5",NA,NA,"noise"
"482","Q9UQ35","SRRM2",NA,NA,"noise"
"483","P62304","SNRPE",NA,NA,"noise"
"484","Q15828","CST6",0.345831177158777,0.682663378867762,"weak"
"485","P02675","FGB",0.376453734283724,0.553595270615251,"noise"
"486","M0QXN5","NUP62",0.456630193958223,0.551004018405636,"noise"
"487","P32969","RPL9",0.344468042517917,0.647058526135997,"weak"
"488","A0A024R6I7","SERPINA1",NA,NA,"noise"
"489","A0A0B4J231","IGLL5",0.391805030058395,0.509692728153309,"noise"
"490","Q92499","DDX1",NA,NA,"noise"
"491","O75306","NDUFS2",NA,NA,"noise"
"492","Q9P2I0","CPSF2",NA,NA,"noise"
"493","P61604","HSPE1",0.309076347688168,0.648819941113601,"weak"
"494","Q53RT3","ASPRV1",NA,0.615672624751018,"noise"
"495","P02671","FGA",0.558210434824873,0.509926521967665,"noise"
"496","P68871","HBB",0.272111067108036,0.769109939008781,"noise"
"497","A0A087WV45","TTR",NA,NA,"noise"
"498","Q13310","PABPC4",0.514945014558616,0.509364421265888,"noise"
"499","P54886","ALDH18A1",0.39957017277052,0.546226547396226,"noise"
"500","P01008","SERPINC1",NA,0.677306804654627,"noise"
"501","P01024","C3",NA,NA,"noise"
"502","Q5T749","KPRP",0.194222977050415,0.810858922006283,"noise"
"503","Q5T091","RER1",NA,NA,"noise"
"504","V9GYM3","APOA2",NA,0.732904381561663,"noise"
"505","G8JLG2","CDSN",0.33623882010176,0.730980308330002,"weak"
"506","Q13263","TRIM28",NA,NA,"noise"
"507","B1AK20","DNAJC11",NA,NA,"noise"
"508","Q9ULV4","CORO1C",0.456428238084598,NA,"noise"
"509","P62753","RPS6",0.388295704374067,0.513675235932378,"noise"
"510","Q8N684","CPSF7",NA,NA,"noise"
"511","B7Z7B0","CPSF4",0.433408304965398,0.61363184169822,"noise"
"512","A8K2U0","A2ML1",0.384545168346402,0.689363529123036,"weak"
"513","Q6P4A8","PLBD1",0.385387479307987,0.586699214095765,"noise"
"514","Q9NR31","SAR1A",NA,NA,"noise"
"515","P05413","FABP3",NA,NA,"noise"
"516","Q01518","CAP1",NA,NA,"noise"
"517","P35030","PRSS3",0.446616873148752,0.642432927619453,"weak"
"518","P28070","PSMB4",NA,NA,"noise"
"519","Q13151","HNRNPA0",NA,NA,"noise"
"520","P50452","SERPINB8",0.314891446690508,0.622470521691709,"weak"
"521","Q99523","SORT1",0.454464773406651,NA,"noise"
"522","P55072","VCP",NA,NA,"noise"
"523","P02787","TF",NA,NA,"noise"
"524","Q9BYJ9","YTHDF1",0.615611133699644,NA,"noise"
"525","P0DP25","CALM3",0.381864082811969,0.550318894006801,"noise"
"526","Q8NEX9","SDR9C7",0.443150222941715,0.616645609599694,"weak"
"527","X6RJP6","TAGLN2",NA,0.64923999683191,"noise"
"528","P36383","GJC1",NA,NA,"noise"
"529","Q92820","GGH",0.366005103824873,0.648187780062474,"weak"
"530","Q9UKF6","CPSF3",NA,NA,"noise"
"531","P04080","CSTB",0.314001693044499,0.683008577349917,"weak"
"532","P42357","HAL",0.287553441806723,0.708978816451348,"noise"
"533","P04004","VTN",0.374641818232302,NA,"noise"
"534","O43251","RBFOX2",0.475171913199452,NA,"noise"
"535","Q9GZZ8","LACRT",0.487938965904987,0.557869831257559,"noise"
"536","E7EPA1","PRPSAP2",NA,NA,"noise"
"537","Q12874","SF3A3",NA,NA,"noise"
"538","A0A3B3ISS6","GPNMB",NA,0.615923821030339,"noise"
"539","K7ERI7","RPL22",NA,NA,"noise"
"540","P35637","FUS",0.393545765173162,NA,"noise"
"541","C9JEU5","FGG",NA,NA,"noise"
"542","F8W148","CA6",NA,NA,"noise"
"543","P15586","GNS",0.38182960257314,0.617836648118026,"weak"
"544","A0A2R8Y811","RPS14",0.478854209086182,NA,"noise"
"545","P00747","PLG",NA,NA,"noise"
"546","G3V3A0","SERPINA3",NA,0.682395081005712,"noise"
"547","P01036","CST4",NA,NA,"noise"
"548","P01833","PIGR",NA,NA,"noise"
"549","Q6UN15","FIP1L1",0.385486811969831,0.609151544356809,"noise"
"550","H0Y586","PSMA7",NA,NA,"noise"
